DistrictId,Ecology_1,Ecology_2,Ecology_3,Floor,Healthcare_1,Helthcare_2,HouseFloor,HouseYear,Id,KitchenSquare,LifeSquare,Price,Rooms,Shops_1,Shops_2,Social_1,Social_2,Social_3,Square
27,0.017647053,B,B,11,,0,0.0,1977,214,4.0,,144180.48055095322,1.0,0,B,2,469,0,47.929850917794965
48,0.041124634,B,B,6,,1,1.0,1981,1335,6.0,,272671.89016792487,2.0,10,B,46,9515,5,46.75553455488519
27,0.017647053,B,B,7,,0,14.0,2016,4703,4.0,,228740.42544231738,3.0,0,B,2,469,0,80.4167838852223
46,0.0,B,B,4,,3,1.0,2013,3647,4.0,,289807.2718221032,2.0,5,B,47,11319,0,52.04639825129654
93,0.521867054,B,B,17,,0,16.0,1976,4122,10.0,,151184.64842986758,1.0,0,B,25,6149,0,39.85610500985092
134,0.015016892,B,B,5,,0,17.0,1985,5491,8.0,,272697.88895190717,1.0,8,B,17,3079,59,42.96017427206081
1,0.007122317,B,B,22,,0,22.0,1977,10354,4.0,,264403.06237989914,3.0,1,B,1,264,0,86.34142121816583
23,0.034656082000000005,B,B,2,,0,3.0,1977,4969,4.0,,107972.80892180582,2.0,0,B,0,168,0,48.37730760236288
53,0.313924552,B,B,3,,2,9.0,1967,13653,7.0,,190663.0849069398,2.0,10,B,22,4625,11,37.49816196533606
9,0.13012277,B,B,8,,0,9.0,1975,10595,6.0,,218251.50224102073,3.0,0,B,8,1986,0,60.32020545285853
116,0.341071945,B,B,21,,3,19.0,2015,12531,4.0,,94025.46410344428,1.0,11,B,27,5664,48,47.08566780749635
1,0.007122317,B,B,5,,0,17.0,2015,14352,4.0,,213433.9858898764,3.0,1,B,1,264,0,80.12212407416395
57,0.13321533300000002,B,B,8,,3,12.0,1987,3278,8.0,,271387.1320882219,3.0,4,A,49,11395,3,64.60500693607558
20,0.019508796,B,B,6,,5,5.0,1961,16415,7.0,,390411.02486343455,3.0,5,B,37,7687,11,76.76884575983479
44,0.036122292,B,B,5,,1,5.0,1964,2142,5.0,,180979.58746193306,2.0,1,B,24,4378,0,43.60172336935789
110,0.033493708,B,B,5,,3,14.0,1996,7706,8.0,,320641.0616897576,4.0,8,B,66,10573,1,88.81791698623138
13,0.090799103,B,B,3,,5,14.0,1990,3500,8.0,,236209.88670372425,2.0,15,B,74,19083,2,54.796367410276595
53,0.049637257,B,B,18,,1,25.0,2015,8368,4.0,,187306.49096770003,1.0,3,B,34,7759,0,41.02258827059388
1,0.007122317,B,B,6,,0,17.0,1977,6921,4.0,,206579.58154999826,2.0,1,B,1,264,0,66.81510408731756
74,0.309479124,B,B,3,,0,17.0,2018,12142,4.0,,404355.847831232,3.0,6,B,35,7715,4,116.49438967743605
109,0.1363303,B,B,2,,3,5.0,1962,8631,5.0,,145128.30058643973,2.0,6,B,30,6141,10,43.12493776310833
1,0.007122317,B,B,10,,0,17.0,1977,14833,4.0,,162976.93238801914,1.0,1,B,1,264,0,40.161467186699475
66,0.111627393,B,B,2,,2,12.0,1977,15311,10.0,,330553.73463464074,3.0,3,B,50,12238,8,67.2783780629989
3,0.265088676,B,B,9,,3,9.0,1969,2514,6.0,,187526.67328325534,2.0,2,B,37,5288,0,47.57574742522244
23,0.034656082000000005,B,B,9,,0,1.0,1977,12815,4.0,,74244.83697372103,1.0,0,B,0,168,0,35.08476347845405
47,0.298204575,B,B,21,,1,22.0,2007,15351,7.0,,180242.5335089345,1.0,3,B,16,4048,3,33.27316660060348
83,0.0077202819999999985,B,B,11,,0,12.0,1984,9616,8.0,,199612.22212081734,1.0,4,B,38,4788,2,43.6766819179486
21,0.194489265,B,B,5,,3,17.0,1995,1108,10.0,,261074.4369919193,2.0,5,B,47,8004,3,59.95025489133028
30,7.81528e-05,B,B,9,,3,17.0,2014,3413,4.0,,91080.64008350208,1.0,23,B,22,6398,141,32.19952403693972
89,0.1363303,B,B,1,,3,5.0,1960,5647,5.0,,193439.7893508196,2.0,6,B,30,6141,10,45.682888103033115
47,6.99893e-05,B,B,4,,1,16.0,1985,13172,8.0,,176038.0684043464,1.0,16,B,46,10309,1,37.320292167232644
48,0.041124634,B,B,13,,1,12.0,1982,13965,6.0,,237295.87200284345,2.0,10,B,46,9515,5,48.30855171204629
27,0.07542368,B,B,15,,0,17.0,2006,7857,19.0,,143688.0765143833,2.0,0,B,11,3097,0,43.95604370327156
6,0.243204519,B,B,5,,0,17.0,1977,2611,4.0,,151365.63299621892,2.0,0,B,5,1564,0,54.138448268530254
47,0.458174486,B,A,7,,1,5.0,1967,5850,5.0,,160486.13767381743,2.0,5,B,26,4439,1,43.852030682445076
1,0.007122317,B,B,20,,0,24.0,1977,7983,4.0,,211084.21960767766,2.0,1,B,1,264,0,63.25229859115915
82,0.037316452,B,B,5,,4,9.0,1964,10833,6.0,,227251.8626162171,1.0,10,B,32,6748,93,34.08640616714548
101,0.225824954,A,B,2,,3,5.0,1966,10849,5.0,,193103.22544242503,2.0,2,B,41,6558,7,47.56033433157384
1,0.007122317,B,B,9,,0,17.0,1977,334,4.0,,243193.22075681196,3.0,1,B,1,264,0,81.09785800557799
128,0.0,B,B,9,,2,12.0,1992,2015,8.0,,272398.7216715266,2.0,8,B,27,4798,0,56.48140009786466
6,0.243204519,B,B,22,,0,22.0,1977,14864,4.0,,205890.6283379069,3.0,0,B,5,1564,0,77.7939567910995
53,0.049637257,B,B,2,,1,19.0,1977,14751,4.0,,305614.7823140898,2.0,3,B,34,7759,0,60.24167705594182
140,0.23861713,B,B,9,,3,9.0,1974,12283,6.0,,155533.37500550158,1.0,6,B,26,3889,6,28.64368370695713
44,0.036122292,B,B,9,,1,24.0,2017,8750,4.0,,350661.4604734045,2.0,1,B,24,4378,0,70.89053357334997
8,0.458174486,B,A,6,,1,14.0,1985,10190,7.0,,211197.30254892263,2.0,5,B,26,4439,1,52.96012517533724
8,0.092290642,B,B,14,,1,17.0,2007,11460,10.0,,351890.8646798223,3.0,2,B,21,4346,2,85.38934941584036
164,0.486245621,B,B,6,,0,9.0,1972,7926,6.0,,185102.29606964163,2.0,6,B,13,2514,19,41.18223035523854
23,0.034656082000000005,B,B,11,,0,1.0,1977,13498,4.0,,65033.89529940196,1.0,0,B,0,168,0,31.43494364288807
21,0.194489265,B,B,7,,3,9.0,1970,11883,6.0,,216659.21797475673,2.0,5,B,47,8004,3,48.150810931120354
53,0.049637257,B,B,5,,1,18.0,2017,6874,4.0,,181688.30647422926,1.0,3,B,34,7759,0,38.751590688233726
61,0.300322518,B,B,8,,1,9.0,1978,11834,6.0,,230395.35101681307,2.0,9,B,52,10311,6,46.634220632085885
34,0.069753361,B,B,17,,1,17.0,1999,4904,12.0,,454963.3162124464,3.0,11,B,53,13670,4,91.84002412169066
22,0.118537385,B,B,6,,1,17.0,1977,12357,4.0,,187456.50205492316,2.0,0,B,30,6207,1,60.10687916159925
111,0.135649789,B,B,6,,3,9.0,1968,3997,6.0,,216757.8100802452,2.0,11,B,46,7960,6,44.43247796262003
101,0.225824954,A,B,5,,3,5.0,1968,13593,5.0,,128577.9406088613,1.0,2,B,41,6558,7,31.21761030843696
48,0.041124634,B,B,6,,1,24.0,2014,1571,9.0,,135982.44025033133,1.0,10,B,46,9515,5,43.656886026279295
23,0.075778755,B,B,5,,0,17.0,1977,978,4.0,,156742.81083204394,2.0,2,B,6,1437,3,65.73917898290412
24,0.111627393,B,B,5,,2,25.0,2016,10446,13.0,,332425.27517155337,1.0,3,B,50,12238,8,53.08483397706698
10,0.089039719,B,B,12,,0,12.0,1975,15674,7.0,,221674.6272412796,2.0,11,B,33,7976,5,51.587051312518824
47,0.197367951,B,B,17,,0,17.0,2010,8935,9.0,,66722.59691952594,2.0,1,B,8,2423,1,55.369224456673905
42,0.158249043,B,B,17,,1,16.0,2007,11517,8.0,,152125.03318326382,1.0,0,B,21,5731,0,38.61679570298453
61,0.300322518,B,B,16,,1,17.0,2012,4074,10.0,,87110.51316894534,3.0,9,B,52,10311,6,86.25332791074585
27,0.211401214,B,B,12,,0,11.0,2015,2271,20.0,,117296.17370422905,1.0,1,B,9,1892,0,43.29251585059741
113,0.307466659,B,A,7,,2,16.0,1986,9269,10.0,,228444.6987387857,2.0,5,B,30,5048,9,56.932274930018366
30,7.81528e-05,B,B,15,,3,17.0,2017,5089,4.0,,198985.61967987227,2.0,23,B,22,6398,141,64.80289313515918
1,0.007122317,B,B,16,,0,25.0,2015,9626,11.0,,136526.81464407538,2.0,1,B,1,264,0,71.84480859151421
1,0.007122317,B,B,7,,0,22.0,1977,12859,4.0,,272879.51536439627,3.0,1,B,1,264,0,89.3902043307553
97,0.306977489,B,B,4,,5,7.0,1939,3612,15.0,,394749.6667245118,2.0,7,B,27,5148,14,73.34192748898016
27,0.211401214,B,B,9,,0,16.0,1977,10268,4.0,,94881.69180028162,1.0,1,B,9,1892,0,36.11239267927017
46,0.188783766,B,B,13,,0,22.0,2014,7800,12.0,,500562.6634124737,3.0,1,B,31,6137,4,105.64952957356284
38,0.060753049,B,B,20,,0,18.0,2015,12158,4.0,,183927.829700604,1.0,7,B,15,2787,2,63.15291518809538
1,0.007122317,B,B,7,,0,22.0,1977,12085,4.0,,146412.35930477886,1.0,1,B,1,264,0,44.283957719104215
145,0.0,B,B,3,,0,12.0,1996,7102,8.0,,169272.7121821267,1.0,5,A,30,5562,0,40.14229232490244
30,7.81528e-05,B,B,4,,3,4.0,2015,13245,4.0,,91226.86009627416,2.0,23,B,22,6398,141,56.21552124599359
6,0.243204519,B,B,3,,0,25.0,1977,2711,4.0,,134145.7780799964,1.0,0,B,5,1564,0,44.08962841281139
69,0.000991363,B,B,5,,1,9.0,1977,7783,6.0,,217166.69035212093,1.0,9,B,33,6783,3,34.31729306978444
27,0.211401214,B,B,12,,0,19.0,2017,4337,4.0,,170167.79313006534,3.0,1,B,9,1892,0,77.0418178696083
1,0.025609157,B,B,8,,3,14.0,1990,8484,8.0,,223436.2988900227,2.0,1,B,33,5261,0,57.82931461673913
52,0.371148999,B,B,4,,2,4.0,1965,10007,6.0,,155519.75163459152,2.0,5,B,34,7065,1,48.250760044367816
64,0.135649789,B,B,14,,3,24.0,2004,6623,11.0,,454899.8857571572,2.0,11,B,46,7960,6,76.50001192622263
23,0.034656082000000005,B,B,9,,0,0.0,1977,16627,4.0,,141072.4854239611,2.0,0,B,0,168,0,57.178714514412505
48,0.041124634,B,B,17,,1,16.0,1983,2055,10.0,,325719.1159229479,2.0,10,B,46,9515,5,61.227091093308545
99,0.012338886,B,B,7,,2,9.0,1991,3227,6.0,,158292.57373960837,1.0,4,B,35,5776,1,36.07229527003963
1,0.007122317,B,B,15,,0,17.0,1977,8248,4.0,,183517.56007707355,2.0,1,B,1,264,0,54.88437689903893
101,0.038692987000000005,B,B,5,,2,12.0,1971,1629,9.0,,224967.9958090797,2.0,5,B,28,6533,1,53.74341322667496
96,0.041116354,B,B,1,,1,9.0,2003,15496,8.0,,178267.63415120012,2.0,4,B,53,14892,4,52.59985371377243
90,0.265088676,B,B,15,,3,15.0,1975,6308,8.0,,229025.0935717269,1.0,2,B,37,5288,0,41.33845769478576
129,0.020741326,B,B,8,,2,9.0,1970,584,6.0,,174927.40619686304,1.0,5,B,24,5613,5,34.69186269853751
88,0.127375905,B,B,7,,3,12.0,1976,8111,9.0,,216564.51846060605,2.0,9,B,43,8429,3,53.53587330491911
8,0.43788524,B,B,2,,0,12.0,1981,10129,6.0,,217799.386127724,2.0,5,B,23,5735,3,48.52205218352592
48,0.041124634,B,B,1,,1,16.0,1980,1669,8.0,,194551.92118767652,1.0,10,B,46,9515,5,38.054022624967715
21,0.194489265,B,B,3,,3,14.0,1991,15484,8.0,,165446.79634548828,1.0,5,B,47,8004,3,41.49833922721908
62,0.037177818,B,B,5,,1,9.0,1977,3987,6.0,,247485.46701399988,3.0,7,B,52,11217,1,54.208702190391634
94,0.282797669,B,B,10,,0,12.0,1977,15670,10.0,,272300.13195682305,3.0,6,B,33,8667,2,67.02652096375778
75,0.307466659,B,A,16,,2,22.0,1957,14895,10.0,,194359.83305035852,1.0,5,B,30,5048,9,41.93703727771511
46,0.188783766,B,B,15,,0,16.0,1983,11624,20.0,,198450.73635343093,1.0,1,B,31,6137,4,42.9832833985921
6,0.243204519,B,B,9,,0,17.0,2012,1173,9.0,,155789.51326669045,3.0,0,B,5,1564,0,83.21242602044894
27,0.072157581,B,B,15,,0,25.0,2014,5934,4.0,,184144.98011078688,2.0,0,A,2,629,1,59.2263599411661
6,0.243204519,B,B,7,,0,17.0,1977,857,4.0,,145970.75277489133,2.0,0,B,5,1564,0,52.25541523292747
142,0.051942062,B,B,1,,2,5.0,1961,3235,5.0,,234382.7450872943,3.0,0,B,17,4017,7,57.281088127420816
163,0.007658515,B,B,12,,3,17.0,1977,13808,7.0,,319579.46542887826,2.0,19,B,35,7077,56,49.97052497009478
187,0.041116354,B,B,5,,1,12.0,2004,14210,10.0,,310348.68507804733,3.0,4,B,53,14892,4,102.7951345841353
6,0.243204519,B,B,11,,0,9.0,2017,11628,12.0,,219971.964984939,3.0,0,B,5,1564,0,77.49673414720961
98,0.195781053,B,B,5,,3,5.0,1962,9747,5.0,,165514.75643159472,1.0,2,B,23,5212,6,36.619478265465546
41,6.99893e-05,B,B,15,,1,16.0,1983,5056,8.0,,169771.5138212521,1.0,16,B,46,10309,1,38.63516179686464
75,0.122090347,B,B,8,,4,17.0,1999,9758,8.0,,201802.71194597386,1.0,0,B,29,6566,7,41.62785923781814
62,0.072157581,B,B,4,,0,17.0,2015,7882,4.0,,138216.57294037676,1.0,0,A,2,629,1,45.573547831660655
93,0.050900058,B,B,12,,2,17.0,2003,13515,10.0,,147209.67485552112,1.0,3,B,43,10621,1,38.07384989603194
30,7.81528e-05,B,B,19,,3,25.0,1981,14718,10.0,,240993.58503264762,3.0,23,B,22,6398,141,73.71935200402015
53,0.049637257,B,B,7,,1,9.0,1970,9524,5.0,,255420.5654556468,3.0,3,B,34,7759,0,61.89549633703248
47,0.101872465,B,B,22,,3,24.0,2010,5819,10.0,,395439.490964594,3.0,3,B,23,4583,3,89.37492866199793
27,0.011654127,B,B,3,,0,12.0,2015,9099,4.0,,112949.68080906724,1.0,0,B,4,915,0,41.03851067669692
7,0.130617806,B,B,8,,1,16.0,2012,4496,9.0,,199179.72589465068,3.0,9,B,39,10418,9,73.44184771327531
1,0.007122317,B,B,3,,0,24.0,2018,10911,10.0,,159052.470664876,1.0,1,B,1,264,0,44.09648426803975
1,0.007122317,B,B,7,,0,17.0,1977,3978,4.0,,184117.8788755524,2.0,1,B,1,264,0,64.56103577451593
8,0.43788524,B,B,8,,0,17.0,1999,7597,8.0,,163604.04795173075,1.0,5,B,23,5735,3,37.687318335627324
21,0.034331497,B,B,6,,0,12.0,1971,2973,8.0,,204130.7724241478,2.0,4,B,25,5487,3,50.97079768356844
44,0.036122292,B,B,4,,1,5.0,1964,12015,5.0,,196084.17734211587,2.0,1,B,24,4378,0,47.91506775687624
11,0.038692987000000005,B,B,1,,2,5.0,1963,8717,5.0,,162128.3640386436,2.0,5,B,28,6533,1,42.13505931884347
41,0.036122292,B,B,8,,1,9.0,1970,9740,6.0,,147260.5421509251,1.0,1,B,24,4378,0,35.30190680518364
123,0.0,B,B,5,,0,8.0,2008,13206,17.0,,477008.2228370253,2.0,4,B,6,2733,0,91.7509750061408
97,0.486245621,B,B,5,,0,5.0,1960,12690,5.0,,85940.11218559378,2.0,6,B,13,2514,19,46.62984561225864
126,0.333891544,B,B,6,,0,14.0,1991,4154,8.0,,196183.41965508796,1.0,0,B,30,6564,1,44.990026866757745
18,0.0,B,B,5,,0,17.0,1992,15844,10.0,,301567.1310974261,3.0,5,A,30,5562,0,76.63965396495114
101,0.225824954,A,B,7,,3,3.0,1959,11017,6.0,,118410.974058632,3.0,2,B,41,6558,7,55.476881962406026
9,0.161531741,B,B,5,,2,1.0,1977,3900,4.0,,176781.70743685262,2.0,4,B,25,5648,1,66.2692376321695
59,0.019508796,B,B,9,,5,17.0,2018,1244,11.0,,202723.25773040374,1.0,5,B,37,7687,11,45.979155661988074
6,0.243204519,B,B,8,,0,17.0,1977,12746,10.0,,139253.9405948573,1.0,0,B,5,1564,0,41.990134577332256
6,0.243204519,B,B,13,,0,17.0,1977,6584,4.0,,173816.24621847403,2.0,0,B,5,1564,0,67.29960186316865
8,0.458174486,B,A,4,,1,12.0,1968,11588,5.0,,180103.8576612235,2.0,5,B,26,4439,1,46.87393392180812
9,0.136244425,B,B,7,,0,12.0,1988,12710,8.0,,203845.22784094847,2.0,1,B,11,2370,0,54.62841084045043
6,0.243204519,B,B,9,,0,17.0,1977,12803,4.0,,169080.52363820994,2.0,0,B,5,1564,0,52.00033542738163
7,0.035145267,B,B,8,,0,9.0,1965,1252,7.0,,197380.43694212195,2.0,3,B,42,9292,3,39.45696689602297
9,0.161531741,B,B,7,,2,1.0,1977,3629,4.0,,185338.85119574168,2.0,4,B,25,5648,1,60.82080573824594
52,0.371148999,B,B,15,,2,17.0,1977,16593,20.0,,185993.4746710977,2.0,5,B,34,7065,1,64.85924154879766
23,0.034656082000000005,B,B,5,,0,17.0,2015,12827,10.0,,80125.32515202046,1.0,0,B,0,168,0,37.49066873436032
26,0.0,B,B,7,,0,30.0,2013,12251,14.0,,601914.014560365,3.0,2,B,36,6714,2,116.05284614621172
6,0.243204519,B,B,5,,0,17.0,1977,5542,4.0,,170935.02435555722,2.0,0,B,5,1564,0,60.29515541442354
129,0.051942062,B,B,2,,2,8.0,1962,1141,7.0,,190637.5128201271,2.0,0,B,17,4017,7,38.1447306116739
101,0.225824954,A,B,4,,3,5.0,1965,9127,5.0,,230916.95955366635,3.0,2,B,41,6558,7,61.99986024279266
23,0.075778755,B,B,6,,0,17.0,2014,7520,8.0,,116270.75393477535,1.0,2,B,6,1437,3,42.377303226055005
21,0.14966637300000002,B,B,3,,4,9.0,1967,14450,6.0,,185394.60910518843,2.0,1,B,22,4789,2,47.25524927715835
30,7.81528e-05,B,B,6,,3,17.0,1977,4455,4.0,,188867.80305247442,2.0,23,B,22,6398,141,66.57374207287526
41,0.175054867,B,B,13,,1,14.0,2011,4433,10.0,,231738.03064516265,3.0,0,B,36,10055,3,78.6683954986285
1,0.007122317,B,B,8,,0,17.0,1977,3699,4.0,,159350.91718986188,1.0,1,B,1,264,0,42.64886526964443
32,0.135649789,B,B,7,,3,12.0,1976,11166,7.0,,231867.22309873626,1.0,11,B,46,7960,6,39.795301920320746
120,0.341071945,B,B,6,,3,5.0,1935,3239,7.0,,200940.8290571316,1.0,11,B,27,5664,48,36.57097863272069
23,0.005767451,B,B,3,,0,3.0,1977,9716,4.0,,88371.63392763611,2.0,0,B,1,388,0,51.876932593043044
41,0.036122292,B,B,6,,1,14.0,2008,4374,14.0,,570559.4031353071,3.0,1,B,24,4378,0,116.50021489160456
21,0.194489265,B,B,5,,3,12.0,1969,10494,6.0,,151432.0117492352,1.0,5,B,47,8004,3,42.73480576859676
27,0.072157581,B,B,10,,0,17.0,2017,673,20.0,,133273.63501182257,1.0,0,A,2,629,1,54.418213810307606
2,0.0,B,B,5,,2,5.0,1964,10321,5.0,,177097.27349469528,2.0,5,B,33,7425,1,48.46761496773706
1,0.007122317,B,B,18,,0,17.0,1977,4751,4.0,,250034.70321159804,3.0,1,B,1,264,0,90.39608864550728
47,0.197367951,B,B,20,,0,24.0,2009,10669,8.0,,228429.18627298466,2.0,1,B,8,2423,1,60.85455388551353
119,0.000995363,B,B,2,,1,5.0,1966,7077,5.0,,197863.70878904624,3.0,5,B,42,7651,1,59.97179840473402
28,0.118537385,B,B,3,,1,5.0,1963,7164,5.0,,138357.75734073506,1.0,0,B,30,6207,1,31.196333400869797
6,0.243204519,B,B,2,,0,17.0,1977,15905,4.0,,168581.5294242913,2.0,0,B,5,1564,0,63.233894129862364
79,0.307466659,B,A,4,,2,5.0,1964,5329,5.0,,181260.81265521512,2.0,5,B,30,5048,9,42.02896439613346
134,0.015016892,B,B,9,,0,16.0,1975,1010,10.0,,232991.75241954718,1.0,8,B,17,3079,59,39.100683475170435
8,0.458174486,B,A,11,,1,9.0,1972,13176,5.0,,215729.4025085758,3.0,5,B,26,4439,1,61.17532784014078
93,0.521867054,B,B,10,,0,12.0,1974,603,6.0,,172509.13492796163,2.0,0,B,25,6149,0,48.21469345987745
90,0.265088676,B,B,12,,3,12.0,1970,9410,9.0,,162688.69940040435,1.0,2,B,37,5288,0,36.280271217154045
52,0.371148999,B,B,10,,2,17.0,2015,6577,10.0,,116715.82422297182,1.0,5,B,34,7065,1,44.805407734827995
6,0.243204519,B,B,9,,0,17.0,2017,10426,4.0,,132162.80891714743,1.0,0,B,5,1564,0,43.670665445863364
27,0.041116354,B,B,8,,1,14.0,2003,7691,11.0,,388941.6199733701,3.0,4,B,53,14892,4,100.58264897452156
6,0.243204519,B,B,16,,0,17.0,1977,2266,4.0,,115205.61279031217,1.0,0,B,5,1564,0,40.00421167541767
58,0.43788524,B,B,7,,0,9.0,2015,248,4.0,,155549.2736296753,2.0,5,B,23,5735,3,79.87648570989262
13,0.090799103,B,B,9,,5,14.0,1990,2980,8.0,,169156.7710677805,2.0,15,B,74,19083,2,53.18098444307636
58,0.43788524,B,B,10,,0,12.0,1984,6426,6.0,,217805.97584154858,3.0,5,B,23,5735,3,64.49239578155861
27,0.041116354,B,B,7,,1,10.0,2002,132,9.0,,237139.2511878225,2.0,4,B,53,14892,4,53.459640796983145
6,0.243204519,B,B,11,,0,17.0,2016,14206,12.0,,164420.334454265,2.0,0,B,5,1564,0,64.7086344042405
8,0.43788524,B,B,12,,0,17.0,2016,6835,8.0,,158318.38108603648,1.0,5,B,23,5735,3,40.911546774066814
7,0.130617806,B,B,5,,1,5.0,1959,12808,8.0,,159348.59020246047,2.0,9,B,39,10418,9,45.91008595576263
10,0.089039719,B,B,22,,0,22.0,2013,5537,4.0,,376445.57333620155,3.0,11,B,33,7976,5,90.98159496827023
18,0.0,B,B,16,,0,22.0,1986,13361,10.0,,156540.703714192,1.0,5,A,30,5562,0,42.668984844443656
8,0.43788524,B,B,7,,0,3.0,1962,16533,6.0,,145747.62465229008,1.0,5,B,23,5735,3,37.57670717425618
48,0.041124634,B,B,2,,1,12.0,1982,1037,6.0,,296954.4462646551,3.0,10,B,46,9515,5,62.34636249335721
29,0.086885265,B,B,4,,0,5.0,1966,12073,5.0,,191426.3489677308,2.0,0,B,10,2277,2,45.51419477829886
1,0.007122317,B,B,5,,0,17.0,2016,15040,4.0,,189668.07720709094,2.0,1,B,1,264,0,66.93175023039691
94,0.521867054,B,B,4,,0,12.0,1973,6519,4.0,,157822.33817846,2.0,0,B,25,6149,0,50.39283298215679
22,0.13321533300000002,B,B,17,,3,17.0,1991,13956,10.0,,280654.4920823311,2.0,4,A,49,11395,3,60.017529106125785
107,0.050272014,B,B,6,,0,5.0,1961,2750,5.0,,186141.97324719862,2.0,3,B,21,4231,14,45.42329301215641
116,0.341071945,B,B,8,,3,10.0,1960,5712,7.0,,500488.96100381954,3.0,11,B,27,5664,48,80.91882794181416
13,0.090799103,B,B,11,,5,14.0,1997,12509,7.0,,197375.45484708835,1.0,15,B,74,19083,2,39.08882153371778
21,0.194489265,B,B,4,,3,5.0,1967,6895,5.0,,182602.28698322122,2.0,5,B,47,8004,3,47.13643707246927
6,0.243204519,B,B,13,,0,17.0,1977,12589,4.0,,129982.60183737562,1.0,0,B,5,1564,0,42.14182053234065
1,0.007122317,B,B,17,,0,17.0,1977,3857,4.0,,199819.7261958926,3.0,1,B,1,264,0,83.86474445028443
9,0.13012277,B,B,7,,0,9.0,1976,9772,5.0,,196713.11711995155,3.0,0,B,8,1986,0,63.288854142189045
27,0.211401214,B,B,16,,0,19.0,2018,13973,4.0,,99605.70289535492,1.0,1,B,9,1892,0,39.988848824905936
84,0.14966637300000002,B,B,5,,4,4.0,1953,4432,8.0,,230408.71026928196,3.0,1,B,22,4789,2,54.30475356532232
46,0.188783766,B,B,2,,0,17.0,2004,15646,12.0,,353882.05059442954,2.0,1,B,31,6137,4,63.91139841070199
53,0.313924552,B,B,5,,2,12.0,1990,9279,8.0,,209798.54489390922,1.0,10,B,22,4625,11,43.719815313068864
123,0.0,B,B,6,,3,5.0,1964,15566,5.0,,186265.7073289769,1.0,5,B,47,11319,0,33.355538407132265
1,0.007122317,B,B,18,,0,17.0,2017,11266,4.0,,139430.54531321992,1.0,1,B,1,264,0,39.952208755031464
61,0.300322518,B,B,3,,1,12.0,1976,9072,6.0,,144099.80634327658,1.0,9,B,52,10311,6,38.996372709148176
149,0.041116354,B,B,10,,1,10.0,2002,9926,8.0,,161577.29986227688,1.0,4,B,53,14892,4,42.82158424799124
119,0.000995363,B,B,7,,1,17.0,2013,3408,9.0,,113171.39796078992,2.0,5,B,42,7651,1,53.26941386015522
9,0.136244425,B,B,14,,0,22.0,1984,7645,9.0,,246093.151516405,3.0,1,B,11,2370,0,76.62416096746209
23,0.034656082000000005,B,B,4,,0,3.0,1977,13438,4.0,,263208.54016246786,3.0,0,B,0,168,0,74.96554589748268
8,0.458174486,B,A,3,,1,12.0,1979,15662,6.0,,86661.37163593883,2.0,5,B,26,4439,1,47.35903713816721
27,0.011654127,B,B,1,,0,0.0,1977,9823,4.0,,114606.93674557973,1.0,0,B,4,915,0,48.455708072978894
69,0.093442564,B,B,10,,2,12.0,2003,7600,11.0,,424346.43469833455,2.0,4,B,23,4635,5,67.92646550128413
79,0.16909109,B,B,3,,2,5.0,1961,1595,5.0,,164532.93375025704,1.0,5,B,19,3856,10,30.669863640203786
8,0.092290642,B,B,14,,1,14.0,2010,8360,12.0,,290513.4647015928,2.0,2,B,21,4346,2,64.13088535255868
11,0.038692987000000005,B,B,5,,2,12.0,1971,3942,9.0,,181452.92105887187,1.0,5,B,28,6533,1,38.17311774820221
58,0.31019913,B,B,9,,0,14.0,2004,12272,11.0,,222609.38467009208,2.0,0,B,11,2748,1,59.68976587801492
48,0.041124634,B,B,2,,1,12.0,1984,379,8.0,,140197.64841922425,3.0,10,B,46,9515,5,79.18187841158729
62,0.072157581,B,B,16,,0,17.0,2015,4525,16.0,,155113.2209948391,1.0,0,A,2,629,1,51.65528211893203
62,0.072157581,B,B,4,,0,0.0,1977,6483,4.0,,232649.0266745176,3.0,0,A,2,629,1,106.76271720994781
58,0.43788524,B,B,5,,0,1.0,1977,1051,4.0,,113139.81440098419,1.0,5,B,23,5735,3,54.77248771370547
25,0.069753361,B,B,10,,1,17.0,1992,3603,8.0,,196250.49278948872,1.0,11,B,53,13670,4,37.31187087765725
25,0.188783766,B,B,5,,0,9.0,1976,14998,8.0,,239787.45958747691,3.0,1,B,31,6137,4,66.20978628063007
23,0.034656082000000005,B,B,5,,0,17.0,2016,10993,10.0,,66630.7407721021,1.0,0,B,0,168,0,30.90704469754662
27,0.072157581,B,B,7,,0,25.0,2014,10733,10.0,,108396.29737905598,1.0,0,A,2,629,1,34.25769299671457
74,0.309479124,B,B,18,,0,17.0,1977,11328,4.0,,162016.37138694382,1.0,6,B,35,7715,4,40.302457653033464
30,7.81528e-05,B,B,18,,3,17.0,1977,8668,4.0,,187685.60435605876,2.0,23,B,22,6398,141,66.40978346003624
9,0.161531741,B,B,11,,2,17.0,1991,1769,9.0,,300677.0784241987,3.0,4,B,25,5648,1,75.55269607697855
30,7.81528e-05,B,B,5,,3,3.0,2017,15782,4.0,,127343.29371669164,1.0,23,B,22,6398,141,46.349335380637406
179,0.037316452,B,B,8,,4,12.0,1969,2098,5.0,,246818.9066224245,2.0,10,B,32,6748,93,49.216522631627704
37,0.17891679600000002,B,B,4,,1,17.0,2009,12173,12.0,,359978.7588985232,2.0,5,B,18,3594,4,59.90623020062809
