price,index
209700,10810
209700 Count,5
209600,2580
209600,4792
209600,11004
209600,14042
209600,19747
209600 Count,5
209500,811
209500,4875
209500,6587
209500,10067
209500,10937
209500,11179
209500,13288
209500 Count,7
209400,599
209400,2872
209400,8779
209400,11484
209400,11727
209400,13290
209400,14213
209400,18240
209400 Count,8
209300,1454
209300,5547
209300,9174
209300 Count,3
209200,588
209200,2953
209200,3041
209200,3203
209200,4711
209200,9596
209200,13284
209200,13607
209200 Count,8
209100,1271
209100,3295
209100,4874
209100,6663
209100,9878
209100,10326
209100,11236
209100,11421
209100 Count,8
209000,2971
209000,6385
209000,6640
209000,20544
209000 Count,4
208900,820
208900,3280
208900,3288
208900,6590
208900,6935
208900 Count,5
208800,528
208800,3383
208800,5211
208800,6928
208800,9085
208800,9448
208800 Count,6
208700,2966
208700,5409
208700,6691
208700,8770
208700 Count,4
208600,2584
208600,5773
208600,6295
208600,9162
208600,10438
208600,11375
208600,15608
208600,19551
208600 Count,8
208500,808
208500 Count,1
208400,6500
208400,6644
208400,11045
208400 Count,3
208300,990
208300,1729
208300,2256
208300,3647
208300,3898
208300,4772
208300,7705
208300,9646
208300,10437
208300,12002
208300,17095
208300,18107
208300,18969
208300 Count,13
208200,602
208200,5786
208200,11388
208200,19113
208200,19752
208200,20564
208200 Count,6
208100,276
208100,5469
208100,5721
208100,6265
208100,6553
208100,8730
208100,16787
208100 Count,7
208000,888
208000,2284
208000,3037
208000,5476
208000,19762
208000 Count,5
207900,532
207900,6966
207900,15532
207900,15695
207900 Count,4
207800,6932
207800,15086
207800,18320
207800,19722
207800 Count,4
207700,4443
207700,15772
207700,20612
207700 Count,3
207600,4112
207600,11964
207600 Count,2
207500,8090
207500,9061
207500,9074
207500,18174
207500 Count,4
207400,394
207400,5059
207400,6465
207400,9096
207400,13570
207400 Count,5
207300,2757
207300,5089
207300,6378
207300 Count,3
207200,2983
207200,5212
207200,8903
207200,11849
207200,20256
207200 Count,5
207100,1971
207100,3649
207100,4819
207100,5224
207100 Count,4
207000,5038
207000,6263
207000,6268
207000,9187
207000,9703
207000,19143
207000,20411
207000 Count,7
206900,2989
206900,4970
206900,9839
206900,18184
206900,20377
206900 Count,5
206800,587
206800,1439
206800,5213
206800,20382
206800,20607
206800 Count,5
206700,775
206700,914
206700,2958
206700,9744
206700,11335
206700,15539
206700 Count,6
206600,20536
206600 Count,1
206500,827
206500,4852
206500,6507
206500,8518
206500 Count,4
206400,14044
206400,20357
206400 Count,2
206300,392
206300,482
206300,525
206300,1071
206300,1753
206300,1768
206300,3360
206300,4753
206300,5750
206300,5979
206300,7548
206300,7596
206300,8798
206300,11933
206300,15729
206300,19543
206300,19748
206300,20291
206300,20534
206300 Count,19
206200,569
206200,972
206200 Count,2
206100,7868
206100,9824
206100,16547
206100 Count,3
206000,2347
206000,5032
206000,5466
206000 Count,3
205900,2697
205900,10100
205900,10318
205900 Count,3
205800,3258
205800,7747
205800,8941
205800,9886
205800,18970
205800 Count,5
205700,677
205700,5326
205700 Count,2
205600,715
205600,2901
205600,3378
205600,3410
205600,4682
205600,5436
205600,5784
205600 Count,7
205500,626
205500,5244
205500,9698
205500 Count,3
205400,913
205400,2476
205400,8409
205400,9848
205400,20605
205400 Count,5
205300,2969
205300,8495
205300,8511
205300,11400
205300 Count,4
205200,679
205200,5462
205200,5755
205200,8714
205200 Count,4
205100,939
205100,1102
205100,2963
205100,5082
205100,5735
205100,6281
205100,8756
205100,11787
205100,17026
205100,19191
205100 Count,10
205000,4821
205000,4906
205000,6971
205000,9676
205000,13602
205000,18901
205000,19044
205000,20296
205000 Count,8
204900,6501
204900,10961
204900,19346
204900 Count,3
204800,5086
204800,9214
204800,9876
204800,14321
204800,15398
204800,18182
204800,20375
204800 Count,7
204700,3389
204700,6459
204700,8513
204700,8698
204700,10195
204700 Count,5
204600,2579
204600,5470
204600,7912
204600,11159
204600,11423
204600,14983
204600 Count,6
204500,776
204500,3287
204500,5420
204500,6861
204500,9166
204500,10962
204500,16633
204500,19733
204500 Count,8
204400,5061
204400,11483
204400,13697
204400,18664
204400 Count,4
204300,5500
204300,6332
204300,7830
204300,11365
204300,17315
204300,17869
204300 Count,6
204200,612
204200,809
204200,910
204200,2812
204200,3199
204200,3267
204200,5073
204200,6472
204200,10054
204200,10077
204200,11864
204200,12975
204200,18604
204200,19070
204200 Count,14
204100,9077
204100,10386
204100,11407
204100,11845
204100,16104
204100,20383
204100 Count,6
204000,7987
204000,19114
204000,19142
204000 Count,3
203900,828
203900,2988
203900,18238
203900 Count,3
203800,603
203800,2974
203800,8815
203800,20533
203800 Count,4
203700,1110
203700,2949
203700,5524
203700,5725
203700,9172
203700,14181
203700,20392
203700 Count,7
203600,16801
203600 Count,1
203500,6261
203500,8676
203500 Count,2
203400,1759
203400,2528
203400,5752
203400,14424
203400,15409
203400,20494
203400 Count,6
203300,231
203300,2957
203300,3365
203300,3460
203300,4662
203300,5546
203300,6646
203300 Count,7
203200,2315
203200,8552
203200,14418
203200,18865
203200 Count,4
203100,3469
203100,4692
203100,18662
203100 Count,3
203000,9185
203000,13292
203000 Count,2
202900,5756
202900,5757
202900,11085
202900,15602
202900 Count,4
202800,4465
202800,5085
202800,5745
202800,8786
202800,10956
202800,11832
202800,11965
202800,16629
202800,20072
202800 Count,9
202700,650
202700,654
202700,2882
202700,6506
202700,9721
202700,10932
202700,11044
202700 Count,7
202600,673
202600,1455
202600,7428
202600 Count,3
202500,6876
202500,15535
202500 Count,2
202400,5210
202400,5764
202400,6373
202400,8420
202400,9066
202400 Count,5
202300,991
202300,4808
202300,5490
202300,7538
202300,8700
202300,10973
202300,15713
202300,20376
202300 Count,8
202200,2800
202200,7927
202200,13301
202200 Count,3
202100,2881
202100,3817
202100,5080
202100,6900
202100,7799
202100,9178
202100,9517
202100 Count,7
202000,2890
202000,7664
202000,20355
202000 Count,3
201900,3006
201900,6300
201900,8735
201900,9131
201900,14239
201900 Count,5
201800,2258
201800,8783
201800,10320
201800,10960
201800,16586
201800,17870
201800 Count,6
201700,5449
201700,7569
201700,9995
201700,11210
201700,11240
201700,13507
201700,14040
201700 Count,7
201600,2948
201600,6643
201600,7439
201600,7719
201600 Count,4
201500,3040
201500,5222
201500,6374
201500 Count,3
201400,2996
201400,7824
201400,8125
201400,9600
201400,14201
201400 Count,5
201300,530
201300,4799
201300,8650
201300,14589
201300,17304
201300,20389
201300 Count,6
201200,5020
201200,5052
201200,8905
201200,11050
201200,14002
201200 Count,5
201100,5792
201100,11489
201100,15718
201100 Count,3
201000,1136
201000,1754
201000,5473
201000,5751
201000,9467
201000,13569
201000 Count,6
200900,8713
200900,9169
200900 Count,2
200800,5747
200800,6560
200800,8626
200800,10983
200800,18216
200800 Count,5
200700,17906
200700 Count,1
200600,769
200600,2480
200600,4643
200600,10985
200600,11857
200600,19164
200600 Count,6
200500,6297
200500,6689
200500,13206
200500 Count,3
200400,1270
200400,3533
200400,19096
200400 Count,3
200300,2970
200300,5060
200300,6293
200300 Count,3
200200,6588
200200,9706
200200,11464
200200 Count,3
200000,443
200000,537
200000,1330
200000,1367
200000,2394
200000,2789
200000,2825
200000,2834
200000,3348
200000,3358
200000,3386
200000,3449
200000,3468
200000,3486
200000,3940
200000,4651
200000,4717
200000,4793
200000,4854
200000,5324
200000,6864
200000,7202
200000,7211
200000,7848
200000,8589
200000,8710
200000,9765
200000,10066
200000,10068
200000,11551
200000,11893
200000,12721
200000,13238
200000,14130
200000,14859
200000,16680
200000,16696
200000,18106
200000,18273
200000,18278
200000,18446
200000,18462
200000,18598
200000,18906
200000,19166
200000,19720
200000 Count,46
199900,912
199900 Count,1
199800,2960
199800,2968
199800,9760
199800,11487
199800 Count,4
199700,5746
199700,6384
199700,10435
199700 Count,3
199600,148
199600,4980
199600,6862
199600,7411
199600,8145
199600,8570
199600,9059
199600,9768
199600,9996
199600,19103
199600 Count,10
199500,2835
199500,6584
199500,20496
199500 Count,3
199400,5039
199400,14719
199400,17185
199400 Count,3
199300,1767
199300,5154
199300,5243
199300,5516
199300,11245
199300,14772
199300,20471
199300 Count,7
199200,2585
199200,2946
199200,5437
199200,8831
199200,9803
199200,11123
199200 Count,6
199100,2912
199100,10377
199100,18227
199100,18597
199100,18868
199100 Count,5
199000,5534
199000,8705
199000,9715
199000,10079
199000,13598
199000,15259
199000 Count,6
198900,2777
198900,11955
198900,18178
198900 Count,3
198800,3462
198800,5548
198800,6567
198800,8732
198800,9697
198800,14432
198800 Count,6
198700,806
198700,8835
198700,14186
198700,18603
198700,20553
198700 Count,5
198600,2754
198600,5606
198600,16800
198600,18321
198600 Count,4
198500,1104
198500,5506
198500,9677
198500,11385
198500,15258
198500,18180
198500,19145
198500 Count,7
198400,3374
198400,6394
198400,6586
198400,6934
198400,9143
198400,10118
198400,10463
198400,10814
198400,10964
198400,14124
198400,17398
198400,20289
198400,20535
198400 Count,13
198300,639
198300,8206
198300,20246
198300 Count,3
198200,484
198200,615
198200,5344
198200,5758
198200,6521
198200,6799
198200,7693
198200 Count,7
198100,277
198100,734
198100,5209
198100,7676
198100,11405
198100,16363
198100,19125
198100,19569
198100 Count,8
198000,1123
198000,3215
198000,11234
198000,13272
198000,17068
198000,19547
198000 Count,6
197900,529
197900,784
197900,3173
197900,8607
197900,8926
197900,19554
197900 Count,6
197800,8414
197800,9853
197800 Count,2
197700,8715
197700,14537
197700,16020
197700,16976
197700 Count,4
197600,783
197600,1103
197600,2449
197600,5074
197600,9441
197600,11263
197600,16725
197600,19126
197600 Count,8
197500,713
197500,5406
197500,6269
197500,6400
197500,7766
197500,11154
197500,11953
197500,17146
197500,18214
197500 Count,9
197400,2886
197400,6344
197400,8716
197400,8773
197400,9067
197400,11118
197400 Count,6
197300,668
197300,2481
197300 Count,2
197200,2078
197200,5510
197200,7936
197200,9184
197200 Count,4
197100,927
197100,1002
197100,5621
197100,19119
197100,20554
197100 Count,5
197000,1109
197000,2316
197000,2965
197000,5033
197000,9365
197000 Count,5
196900,357
196900,718
196900,2331
196900,4810
196900,4973
196900,6331
196900,6397
196900,8673
196900,8723
196900,8862
196900,9121
196900,11402
196900,14012
196900,14140
196900,17153
196900,19184
196900 Count,16
196800,2964
196800,11383
196800,19075
196800 Count,3
196700,2995
196700,7954
196700,9678
196700,16789
196700 Count,4
196600,1143
196600,3250
196600,6272
196600,6381
196600,9515
196600,20613
196600 Count,6
196500,3453
196500,8790
196500,10970
196500 Count,3
196400,465
196400,725
196400,3220
196400,7334
196400,7706
196400,11039
196400,11043
196400,11386
196400,20356
196400,20386
196400 Count,10
196300,8873
196300,9291
196300,10330
196300,11966
196300,14235
196300,18239
196300 Count,6
196200,735
196200,934
196200,2300
196200,5632
196200 Count,4
196100,900
196100,5342
196100,8702
196100,11411
196100,11844
196100,19729
196100 Count,6
196000,5783
196000,6458
196000,8567
196000,9164
196000,9668
196000,9713
196000,15295
196000 Count,7
195900,2573
195900,12237
195900,14638
195900 Count,3
195800,589
195800,1265
195800,2262
195800,2457
195800,3822
195800,4120
195800,5780
195800,6380
195800,6504
195800,6826
195800,9076
195800,9464
195800,10324
195800,14029
195800,17319
195800,18911
195800 Count,16
195700,604
195700,2589
195700,7767
195700,9992
195700,11379
195700 Count,5
195600,2578
195600,2880
195600,7964
195600,14499
195600,15770
195600 Count,5
195500,363
195500,5076
195500,6516
195500,9307
195500,10941
195500,10942
195500,13991
195500,17147
195500 Count,8
195400,2956
195400,5019
195400,6636
195400,7712
195400,8172
195400,8496
195400,15282
195400 Count,7
195300,2590
195300,6554
195300,6943
195300,7398
195300,7627
195300,9124
195300,10298
195300,13542
195300,14487
195300,18114
195300,19280
195300,20336
195300 Count,12
195200,766
195200,5091
195200,7789
195200,8774
195200,8780
195200,9175
195200,9832
195200,9846
195200,14045
195200 Count,9
195100,1479
195100,1764
195100,8652
195100,9188
195100,9335
195100,11197
195100,14489
195100,15705
195100,20588
195100 Count,9
195000,1121
195000,2275
195000,2982
195000,8505
195000,10811
195000,16732
195000,19736
195000 Count,7
194900,2776
194900,18212
194900 Count,2
194800,7652
194800,8886
194800,10908
194800,11251
194800,14046
194800,16778
194800 Count,6
194700,660
194700,6948
194700,7765
194700,11873
194700 Count,4
194600,671
194600,5800
194600,6528
194600,6569
194600,7417
194600,16516
194600 Count,6
194500,1441
194500,4933
194500,8603
194500,10307
194500,10895
194500,14741
194500 Count,6
194400,774
194400,1469
194400,6275
194400,8195
194400,10086
194400,11161
194400,20608
194400 Count,7
194300,4077
194300,4934
194300,9549
194300,10826
194300,11084
194300,15689
194300,17880
194300,20616
194300 Count,8
194200,1145
194200,9082
194200,9177
194200 Count,3
194100,664
194100,2536
194100,2860
194100,6594
194100,6792
194100,8618
194100,10976
194100,11377
194100,12754
194100,15090
194100,16211
194100,20623
194100 Count,12
194000,966
194000,7665
194000,8179
194000,8860
194000,9976
194000,18181
194000 Count,6
193900,5088
193900,8865
193900 Count,2
193800,167
193800,768
193800,1653
193800,1762
193800,1763
193800,2792
193800,3346
193800,3353
193800,3739
193800,3740
193800,4798
193800,4915
193800,5706
193800,5890
193800,6903
193800,7807
193800,8390
193800,8606
193800,9113
193800,9810
193800,10083
193800,10959
193800,14287
193800,14383
193800,14664
193800,17033
193800,17314
193800,17914
193800,18306
193800,18991
193800,19004
193800 Count,31
193700,2973
193700,5891
193700 Count,2
193600,3205
193600,9998
193600,10943
193600,15516
193600 Count,4
193500,672
193500,7717
193500,7755
193500,8647
193500,9361
193500,10084
193500,12248
193500,19423
193500 Count,8
193400,8833
193400,10305
193400,11406
193400 Count,3
193300,1122
193300,2634
193300,6262
193300,10989
193300 Count,4
193200,810
193200,2732
193200,3886
193200,5171
193200,9440
193200,9722
193200,11065
193200,11834
193200 Count,8
193100,99
193100,2337
193100,6464
193100,7535
193100,9125
193100,14164
193100,15575
193100 Count,7
193000,4082
193000,9993
193000,10080
193000,11490
193000 Count,4
192900,678
192900,2816
192900,4795
192900,8350
192900,9547
192900,19115
192900 Count,6
192800,5432
192800,6859
192800,9081
192800,10301
192800,15629
192800 Count,5
192700,6513
192700,6905
192700,8507
192700,18211
192700,19723
192700,20526
192700 Count,6
192600,669
192600,796
192600,7667
192600,8392
192600,9186
192600,10116
192600,10220
192600,13297
192600,14220
192600,19750
192600 Count,10
192500,3500
192500,3827
192500,5454
192500,9072
192500,9705
192500,10101
192500,19552
192500,20527
192500 Count,8
192400,2568
192400,4845
192400,11465
192400,11726
192400,15527
192400,18112
192400 Count,6
192300,733
192300,1769
192300,2857
192300,2991
192300,5491
192300,6904
192300,7534
192300,9167
192300,9305
192300,9611
192300,11833
192300,14241
192300 Count,12
192200,670
192200,2069
192200,2543
192200,2902
192200,4981
192200,5488
192200,5716
192200,5793
192200,6302
192200,8148
192200,10913
192200,15525
192200,18656
192200,19176
192200 Count,14
192100,433
192100,5150
192100,5677
192100,10948
192100,13286
192100,16705
192100 Count,6
192000,1765
192000,2779
192000,5636
192000,5789
192000,6785
192000,11109
192000,14951
192000,18156
192000,20604
192000 Count,9
191900,2448
191900,5028
191900,6379
191900,6512
191900,6858
191900,9079
191900,10231
191900,11040
191900,14240
191900,14917
191900,14953
191900,17070
191900 Count,12
191800,2836
191800,5056
191800,5717
191800,7636
191800,9070
191800,11023
191800,11252
191800,11422
191800,13533
191800 Count,9
191700,466
191700,856
191700,2894
191700,3522
191700,4965
191700,5075
191700,5093
191700,5441
191700,5446
191700,7433
191700,8692
191700,11228
191700,13293
191700,14087
191700,14426
191700,15088
191700,15484
191700,15595
191700,15726
191700,15727
191700,16523
191700,18920
191700 Count,22
191600,6467
191600,16124
191600 Count,2
191500,659
191500,2484
191500,2731
191500 Count,3
191400,38
191400,1144
191400,7756
191400,8707
191400,8806
191400,8870
191400,14221
191400 Count,7
191300,13
191300,2788
191300,4672
191300,6338
191300,6572
191300,17009
191300 Count,6
191200,7629
191200 Count,1
191100,726
191100,1120
191100,2446
191100,2984
191100,5160
191100,5995
191100,6289
191100,6337
191100,7776
191100,8686
191100,9262
191100,9304
191100,9757
191100,10217
191100,10797
191100,18295
191100,20593
191100 Count,17
191000,634
191000,5895
191000,6787
191000,8822
191000,10244
191000,11119
191000 Count,6
190900,717
190900,800
190900,2994
190900,6498
190900,7800
190900,8254
190900,9068
190900,9133
190900,20399
190900 Count,9
190800,531
190800,608
190800,985
190800,2823
190800,6497
190800,8428
190800,8832
190800,9664
190800,10931
190800 Count,9
190700,2804
190700,5083
190700,6292
190700,7829
190700,8848
190700,8877
190700,11852
190700,15059
190700 Count,8
190600,767
190600,3895
190600,5158
190600,5914
190600,5994
190600,6468
190600,7593
190600,8826
190600,10075
190600,11058
190600,18213
190600,18533
190600,18994
190600 Count,13
190500,605
190500,2899
190500,6392
190500,8802
190500,8834
190500,9762
190500,11100
190500,11233
190500,13303
190500,14230
190500 Count,10
190400,665
190400,815
190400,886
190400,3036
190400,8602
190400,8878
190400,8888
190400,9855
190400,10904
190400,11403
190400,18210
190400 Count,11
190300,2260
190300,5586
190300,7703
190300,7982
190300,8605
190300,8840
190300,11086
190300,11095
190300,18653
190300 Count,9
190200,2828
190200,8691
190200,15279
190200,19094
190200 Count,4
190100,9168
190100,10019
190100,10914
190100,10957
190100 Count,4
190000,931
190000,1142
190000,2545
190000,2735
190000,3226
190000,3652
190000,5885
190000,7651
190000,7757
190000,10906
190000 Count,10
189900,2887
189900,4961
189900,5732
189900,8675
189900,9366
189900,9630
189900,11254
189900,16365
189900,16418
189900 Count,9
189800,2967
189800,3201
189800,3492
189800,4771
189800,6789
189800,14498
189800,14501
189800,15304
189800,19585
189800 Count,9
189700,3884
189700,4078
189700,6564
189700,7536
189700,9462
189700,14588
189700,16314
189700,17049
189700,19373
189700 Count,9
189600,524
189600,928
189600,2470
189600,4966
189600,5037
189600,5958
189600,8037
189600,8506
189600,8687
189600,8791
189600,9414
189600,15404
189600,19726
189600 Count,13
189500,786
189500,8864
189500 Count,2
189400,2301
189400,2535
189400,3489
189400,5781
189400,5978
189400,14019
189400,15089
189400 Count,7
189300,3104
189300,5788
189300,5799
189300,8901
189300,20618
189300 Count,5
189200,5778
189200,6798
189200,8677
189200,9540
189200,17260
189200 Count,5
189100,666
189100,5221
189100,9289
189100,9387
189100,10909
189100,10969
189100,11729
189100 Count,7
189000,1766
189000,2044
189000,2707
189000,5022
189000,5072
189000,6329
189000,6784
189000,20594
189000 Count,8
188900,652
188900,5054
188900,9027
188900,10078
188900,13992
188900 Count,5
188800,43
188800,5030
188800,5567
188800,7744
188800,11082
188800 Count,5
188700,2775
188700,5726
188700,5754
188700,8351
188700,14208
188700,15303
188700 Count,6
188600,833
188600,5067
188600,5332
188600,11208
188600,19190
188600 Count,5
188500,2396
188500,4086
188500,5451
188500,5526
188500,8850
188500,9016
188500,10963
188500 Count,7
188400,2972
188400,3885
188400,5445
188400,8820
188400,11474
188400,15470
188400,17179
188400 Count,7
188300,610
188300,738
188300,4968
188300,12246
188300,19071
188300,19712
188300 Count,6
188200,5407
188200,6797
188200,7798
188200,14057
188200 Count,4
188100,10222
188100,19535
188100 Count,2
188000,5611
188000,6585
188000,6913
188000,8867
188000,9176
188000,11396
188000,19129
188000,20587
188000 Count,8
187900,6274
187900,7410
187900,11232
187900,11956
187900 Count,4
187800,676
187800,4128
187800,5057
187800,6404
187800,9276
187800,11098
187800,11191
187800,14502
187800 Count,8
187700,5021
187700,9784
187700,11390
187700,19098
187700 Count,4
187600,5736
187600,13294
187600,20591
187600 Count,3
187500,48
187500,93
187500,435
187500,614
187500,727
187500,1340
187500,1342
187500,1473
187500,1609
187500,1614
187500,1658
187500,1761
187500,2756
187500,2784
187500,3047
187500,3336
187500,3366
187500,3380
187500,3461
187500,3464
187500,3479
187500,3640
187500,3658
187500,3664
187500,3711
187500,3719
187500,3743
187500,3927
187500,3948
187500,4085
187500,4625
187500,4752
187500,4797
187500,4812
187500,5081
187500,5163
187500,5316
187500,5359
187500,5458
187500,5533
187500,6001
187500,6371
187500,7400
187500,7754
187500,7833
187500,8071
187500,8259
187500,8502
187500,8597
187500,8629
187500,8695
187500,8812
187500,8863
187500,9260
187500,10063
187500,10073
187500,10328
187500,10364
187500,10935
187500,11349
187500,11888
187500,13634
187500,14011
187500,14125
187500,14200
187500,14558
187500,14644
187500,14853
187500,15558
187500,16688
187500,17101
187500,17141
187500,17144
187500,17246
187500,17331
187500,17915
187500,18089
187500,18105
187500,18228
187500,18265
187500,18532
187500,18902
187500,19009
187500,19133
187500,19149
187500,19296
187500,19540
187500,19558
187500,19677
187500,20285
187500,20318
187500,20503
187500,20528
187500 Count,93
187400,2529
187400,8651
187400 Count,2
187300,1461
187300,2472
187300,2729
187300,9255
187300,12247
187300,13481
187300,19462
187300,20590
187300 Count,8
187200,661
187200,779
187200,8128
187200,8497
187200,8729
187200,9182
187200,9443
187200,9813
187200,14048
187200 Count,9
187100,224
187100,2261
187100,3270
187100,5031
187100,8646
187100,11741
187100,16985
187100 Count,7
187000,814
187000,7774
187000 Count,2
186900,737
186900,1193
186900,1266
186900,2883
186900,5036
186900,5600
186900,6298
186900,8991
186900,9379
186900,9622
186900,10394
186900,11479
186900,16625
186900 Count,13
186800,1240
186800,2748
186800,3244
186800,8235
186800,8690
186800,10950
186800,18104
186800,20522
186800,20589
186800,20619
186800 Count,10
186700,2703
186700,5184
186700,5198
186700,6409
186700,8871
186700,13278
186700 Count,6
186600,5520
186600,6690
186600,7804
186600,9769
186600,11395
186600,11410
186600,11957
186600 Count,7
186500,1068
186500,3200
186500,8239
186500,8842
186500,8898
186500,9536
186500,10004
186500,10275
186500,15691
186500 Count,9
186400,930
186400,2830
186400,5798
186400,6267
186400,7928
186400 Count,5
186300,2730
186300,5911
186300,7631
186300,8038
186300,8689
186300,8728
186300,11743
186300,14192
186300 Count,8
186200,651
186200,5608
186200,6782
186200,8649
186200,8674
186200,11096
186200,15312
186200,18291
186200,19713
186200,20592
186200 Count,10
186100,925
186100,6330
186100,10046
186100,16353
186100,19414
186100 Count,5
186000,884
186000,4971
186000,7670
186000,8601
186000,9046
186000,11250
186000,13532
186000,17804
186000,20603
186000 Count,9
185900,2469
185900,3638
185900,10958
185900,14056
185900,18243
185900 Count,5
185800,2572
185800,3259
185800,5034
185800,8697
185800,10229
185800 Count,5
185700,2721
185700,3239
185700,4467
185700,6902
185700,7658
185700,8679
185700,9190
185700,9403
185700,16623
185700,19131
185700 Count,10
185600,445
185600,2038
185600,5530
185600,6452
185600,7771
185600,11142
185600,13483
185600,13671
185600,19539
185600,20584
185600 Count,10
185500,4932
185500,7404
185500,10300
185500,15693
185500,18728
185500 Count,5
185400,2861
185400,3262
185400,5041
185400,6898
185400,8348
185400,11079
185400,13681
185400,14249
185400,19546
185400,20578
185400,20599
185400 Count,11
185300,771
185300,1760
185300,5737
185300,6433
185300,7551
185300,9312
185300,9531
185300,10051
185300,18633
185300 Count,9
185200,5029
185200,7668
185200,7760
185200,8404
185200,9416
185200,10096
185200,11389
185200,14000
185200,18209
185200 Count,9
185100,2255
185100,2724
185100,2778
185100,5529
185100,5787
185100,9208
185100,9358
185100,13547
185100,14036
185100,17184
185100,20379
185100 Count,11
185000,1146
185000,3470
185000,5522
185000,5733
185000,7402
185000,7634
185000,19553
185000 Count,7
184900,607
184900,1007
184900,3531
184900,7752
184900,7759
184900,8403
184900,10105
184900,10209
184900 Count,8
184800,1126
184800,5092
184800,7957
184800,9888
184800,10106
184800,10325
184800,10834
184800,11842
184800,19105
184800 Count,9
184700,740
184700,5729
184700,9303
184700,10115
184700 Count,4
184600,667
184600,2712
184600,4670
184600,6299
184600,6457
184600,7826
184600,8751
184600,9529
184600,11969
184600 Count,9
184500,2447
184500,4823
184500,5197
184500,6910
184500,8163
184500,13419
184500,14516
184500,19212
184500 Count,8
184400,44
184400,2718
184400,2862
184400,4457
184400,4656
184400,5227
184400,5934
184400,7691
184400,7971
184400,8041
184400,9060
184400,10812
184400,11470
184400,14016
184400,14988
184400,19560
184400 Count,16
184300,3467
184300,8836
184300,9589
184300,10905
184300,14158
184300,19413
184300 Count,6
184200,787
184200,4929
184200,5517
184200,6393
184200,8868
184200,9279
184200,13573
184200,19711
184200 Count,8
184100,710
184100,4642
184100,5343
184100,6605
184100,8129
184100,11028
184100,11850
184100,13485
184100,18731
184100,19121
184100,19130
184100,19578
184100 Count,12
184000,739
184000,1138
184000,2701
184000,7769
184000,8841
184000,11243
184000,11835
184000,18729
184000 Count,8
183900,3851
183900,5170
183900,5487
183900,6399
183900,7828
183900,8671
183900,8781
183900,8876
183900,9709
183900,10837
183900,14721
183900,19097
183900,19728
183900 Count,13
183800,96
183800,2684
183800,2706
183800,2713
183800,2734
183800,3234
183800,3266
183800,4976
183800,5185
183800,6401
183800,6783
183800,9743
183800,10332
183800,11476
183800,11728
183800,20258
183800 Count,16
183700,657
183700,2720
183700,6370
183700,8680
183700,10094
183700,16429
183700 Count,6
183600,681
183600,1451
183600,2997
183600,6092
183600,8536
183600,11005
183600,11137
183600,14984
183600 Count,8
183500,611
183500,3031
183500,6788
183500,8415
183500,10087
183500 Count,5
183400,5685
183400,5686
183400,6502
183400,8772
183400,11477
183400,20595
183400 Count,6
183300,621
183300,889
183300,1263
183300,1425
183300,1450
183300,2544
183300,3648
183300,5535
183300,5779
183300,5915
183300,6020
183300,6901
183300,8031
183300,8067
183300,8487
183300,11151
183300,11205
183300,11246
183300,15720
183300,17099
183300,18993
183300 Count,21
183200,2763
183200,5094
183200,5525
183200,7753
183200,8471
183200,9287
183200,11198
183200,15260
183200,19725
183200 Count,9
183100,684
183100,2711
183100,5226
183100,5450
183100,6463
183100,7770
183100,8796
183100,10081
183100,10242
183100,14030
183100 Count,10
183000,2719
183000,6277
183000,7385
183000,7415
183000,7434
183000,9266
183000,11064
183000,13531
183000,19192
183000,19534
183000 Count,10
182900,8678
182900,8752
182900,8792
182900,9315
182900,14411
182900 Count,5
182800,729
182800,1186
182800,6396
182800,7988
182800,8625
182800,9759
182800,16317
182800,19127
182800 Count,8
182700,177
182700,477
182700,797
182700,2082
182700,4982
182700,16703
182700 Count,6
182600,446
182600,4081
182600,13551
182600,15565
182600,17883
182600,19599
182600 Count,6
182500,2534
182500,2700
182500,5084
182500,7805
182500,8360
182500,8776
182500,9028
182500,10045
182500,10306
182500,14088
182500 Count,10
182400,5607
182400,10297
182400,10327
182400,16095
182400,16707
182400,17163
182400 Count,6
182300,45
182300,467
182300,497
182300,3034
182300,4669
182300,6403
182300,8229
182300,8839
182300,8887
182300 Count,9
182200,9362
182200,10313
182200 Count,2
182100,793
182100,3209
182100,5518
182100,5620
182100,6455
182100,7768
182100,7778
182100,8411
182100,8452
182100,8684
182100,9553
182100,10308
182100,11380
182100,13572
182100,14043
182100,18097
182100,19100
182100,20585
182100 Count,18
182000,935
182000,984
182000,3472
182000,11837
182000,20622
182000 Count,5
181900,1836
181900,2742
181900,5122
181900,5803
181900,6097
181900,10048
181900,10965
181900 Count,7
181800,2715
181800,6597
181800,6899
181800,7969
181800,8795
181800,8852
181800,9206
181800,10002
181800,11796
181800,13319
181800,15724
181800,15779
181800,19545
181800 Count,13
181700,655
181700,2341
181700,2768
181700,3494
181700,6836
181700,13546
181700 Count,6
181600,736
181600,5489
181600,14836
181600,19432
181600 Count,4
181500,2705
181500,2822
181500,4667
181500,5989
181500,8685
181500 Count,5
181400,2464
181400,6156
181400,6931
181400,9877
181400,13540
181400,14958
181400,19099
181400 Count,7
181300,1770
181300,2088
181300,2733
181300,2781
181300,2786
181300,2917
181300,3255
181300,3625
181300,4087
181300,4399
181300,4828
181300,4856
181300,5053
181300,5307
181300,5959
181300,6909
181300,6911
181300,8362
181300,8395
181300,9087
181300,9384
181300,9554
181300,10532
181300,11242
181300,15717
181300,15740
181300,16597
